被投企业名称 ,资讯标题,简要,发布日期,SENTIMENT,来源,详细资讯,BUSI_TYPE,被投企业id
浦发银行,ST南风：北京市金杜律师事务所关于公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易之法律意见书,"本次募集配套资金拟发行股份的种类为人民币A股普通股，每股面值为1.00元，上市地点为深交所。
1999年7月，经山西省人民政府晋政函（1999）69号文批复，南风化工以1998年末的总股本20,237万股为基数，按每10股派发股票股利2股，资本公积转增8股股本，实施完成后，南风化工股本总额增至40,474万股。
2.2009年2月，第一次增资（注册资本增加至47,600万元）2006年10月23日，北方铜业召开第二届董事会2006年第五次会议，审议通过了关于SKN对公司增资扩股的议案。
3.2020年9月29日，南风化工召开第八届董事会第十六次会议，审议通过了《南风化工集团股份有限公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易预案>及其摘要的议案》等与本次事项相关的议案和具体事宜，并于2020年9月30日进行公告并复牌。
8.2021年1月21日，南风化工召开第八届董事会第十八次会议，审议通过了《关于<南风化工集团股份有限公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）>及其摘要的议案》等本次重组的相关议案和具体事宜，并随后将进行公告。
",2021/01/23 00:00,负面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/08fd7ee5-a5e0-420a-a261-b55a9602cafe.PDF,VR,985002070689D612E0532B89170AB296
浦发银行,ST南风：北京市金杜律师事务所关于公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易之法律意见书,"本次募集配套资金拟发行股份的种类为人民币A股普通股，每股面值为1.00元，上市地点为深交所。
1999年7月，经山西省人民政府晋政函（1999）69号文批复，南风化工以1998年末的总股本20,237万股为基数，按每10股派发股票股利2股，资本公积转增8股股本，实施完成后，南风化工股本总额增至40,474万股。
2.2009年2月，第一次增资（注册资本增加至47,600万元）2006年10月23日，北方铜业召开第二届董事会2006年第五次会议，审议通过了关于SKN对公司增资扩股的议案。
3.2020年9月29日，南风化工召开第八届董事会第十六次会议，审议通过了《南风化工集团股份有限公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易预案>及其摘要的议案》等与本次事项相关的议案和具体事宜，并于2020年9月30日进行公告并复牌。
8.2021年1月21日，南风化工召开第八届董事会第十八次会议，审议通过了《关于<南风化工集团股份有限公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）>及其摘要的议案》等本次重组的相关议案和具体事宜，并随后将进行公告。
",2021/01/23 00:00,负面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/08fd7ee5-a5e0-420a-a261-b55a9602cafe.PDF,VR,985002070687D612E0532B89170AB296
中国工商银行,陕国投Ａ：截至2020年12月31日止前次募集资金使用情况鉴证报告,"年12月31日止前次募集资金的使用情况。
陕西省国际信托股份有限公司（以下简称本公司）董事会根据中国证券监督管理委员会颁布的《上市公司证券发行管理办法》（中国证券监督管理委员会令第163号）及《关于前次募集资金使用情况报告的规定》（证监发行字[2007]500号)，编制了本公司于2018年7月25日募集的人民币普通股资金截至2020年12月31日止的使用情况报告（以下简称前次募集资金使用情况报告）。
经中国证券监督管理委员会证监许可[2018]479号文《关于核准陕西省国际信托股份有限公司配股的批复》核准，本公司向原股东配售873,521,114股人民币普通股（A股）股票，每股面值1元，每股发行价格为人民币2.60元，募集资金总额为人民币2,271,154,896.40元，扣除发生的券商承销佣金、保荐费及其他发行费用后实际净筹得弊集资金人民币2,240,883,796.63元。
合计载至2018年12月31日，本公司上述势u资金专项账户已销户。
本公司前次募集资金均已使用完毕。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/230b1116-6418-47c8-8ccd-ac3e43315cf2.PDF,VR,97A06DD5A8D16EB8E0532D89170AACAD
中国中车集团有限公司,ST南风：北京市金杜律师事务所关于公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易之法律意见书,"本次募集配套资金拟发行股份的种类为人民币A股普通股，每股面值为1.00元，上市地点为深交所。
1999年7月，经山西省人民政府晋政函（1999）69号文批复，南风化工以1998年末的总股本20,237万股为基数，按每10股派发股票股利2股，资本公积转增8股股本，实施完成后，南风化工股本总额增至40,474万股。
2.2009年2月，第一次增资（注册资本增加至47,600万元）2006年10月23日，北方铜业召开第二届董事会2006年第五次会议，审议通过了关于SKN对公司增资扩股的议案。
3.2020年9月29日，南风化工召开第八届董事会第十六次会议，审议通过了《南风化工集团股份有限公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易预案>及其摘要的议案》等与本次事项相关的议案和具体事宜，并于2020年9月30日进行公告并复牌。
8.2021年1月21日，南风化工召开第八届董事会第十八次会议，审议通过了《关于<南风化工集团股份有限公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）>及其摘要的议案》等本次重组的相关议案和具体事宜，并随后将进行公告。
",2021/01/23 00:00,负面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/08fd7ee5-a5e0-420a-a261-b55a9602cafe.PDF,VC,91110000710929930X
工商银行投资部,ST南风：北京市金杜律师事务所关于公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易之法律意见书,"本次募集配套资金拟发行股份的种类为人民币A股普通股，每股面值为1.00元，上市地点为深交所。
1999年7月，经山西省人民政府晋政函（1999）69号文批复，南风化工以1998年末的总股本20,237万股为基数，按每10股派发股票股利2股，资本公积转增8股股本，实施完成后，南风化工股本总额增至40,474万股。
2.2009年2月，第一次增资（注册资本增加至47,600万元）2006年10月23日，北方铜业召开第二届董事会2006年第五次会议，审议通过了关于SKN对公司增资扩股的议案。
3.2020年9月29日，南风化工召开第八届董事会第十六次会议，审议通过了《南风化工集团股份有限公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易预案>及其摘要的议案》等与本次事项相关的议案和具体事宜，并于2020年9月30日进行公告并复牌。
8.2021年1月21日，南风化工召开第八届董事会第十八次会议，审议通过了《关于<南风化工集团股份有限公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）>及其摘要的议案》等本次重组的相关议案和具体事宜，并随后将进行公告。
",2021/01/23 00:00,负面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/08fd7ee5-a5e0-420a-a261-b55a9602cafe.PDF,VR,169c9c90a2b3c6bf6f2b1334528a5f4b
中国中车股份有限公司,ST南风：北京市金杜律师事务所关于公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易之法律意见书,"本次募集配套资金拟发行股份的种类为人民币A股普通股，每股面值为1.00元，上市地点为深交所。
1999年7月，经山西省人民政府晋政函（1999）69号文批复，南风化工以1998年末的总股本20,237万股为基数，按每10股派发股票股利2股，资本公积转增8股股本，实施完成后，南风化工股本总额增至40,474万股。
2.2009年2月，第一次增资（注册资本增加至47,600万元）2006年10月23日，北方铜业召开第二届董事会2006年第五次会议，审议通过了关于SKN对公司增资扩股的议案。
3.2020年9月29日，南风化工召开第八届董事会第十六次会议，审议通过了《南风化工集团股份有限公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易预案>及其摘要的议案》等与本次事项相关的议案和具体事宜，并于2020年9月30日进行公告并复牌。
8.2021年1月21日，南风化工召开第八届董事会第十八次会议，审议通过了《关于<南风化工集团股份有限公司重大资产置换、发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）>及其摘要的议案》等本次重组的相关议案和具体事宜，并随后将进行公告。
",2021/01/23 00:00,负面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/08fd7ee5-a5e0-420a-a261-b55a9602cafe.PDF,VC,911100007109352226
广州海格通信集团股份有限公司,高乐股份：关于广东省2020年第二批高新技术企业备案的复函,"你们上报的《关于广东省2020年第二批高新技术企业认定备案的函》（粤科函高字〔2020〕831号）收悉。
现将公示无异议的梅州市客家磨坊食品有限公司等4499家企业予以高新技术企业备案。
请你们按照《广东省2020年第二批高新技术企业名单》(详见附件）中的企业名称、高新技术企业证书编号和发证日期打印并颁发“高新技术企业证书”。
请你们认真贯彻党中央、国务院关于“放管服”的部暑要求，依法依规履行职责，不断改进服务，促进你省高新技术企业健康发展，为经济的高质量发展做出积极贡献。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/e74df6ed-fa9e-4d12-a031-502ccdca4166.PDF,VC,91440101724308182L
比亚迪股份有限公司,高乐股份：关于广东省2020年第二批高新技术企业备案的复函,"你们上报的《关于广东省2020年第二批高新技术企业认定备案的函》（粤科函高字〔2020〕831号）收悉。
现将公示无异议的梅州市客家磨坊食品有限公司等4499家企业予以高新技术企业备案。
请你们按照《广东省2020年第二批高新技术企业名单》(详见附件）中的企业名称、高新技术企业证书编号和发证日期打印并颁发“高新技术企业证书”。
请你们认真贯彻党中央、国务院关于“放管服”的部暑要求，依法依规履行职责，不断改进服务，促进你省高新技术企业健康发展，为经济的高质量发展做出积极贡献。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/e74df6ed-fa9e-4d12-a031-502ccdca4166.PDF,VC,91440300192317458F
广州市白云投资基金管理有限公司,高乐股份：关于广东省2020年第二批高新技术企业备案的复函,"你们上报的《关于广东省2020年第二批高新技术企业认定备案的函》（粤科函高字〔2020〕831号）收悉。
现将公示无异议的梅州市客家磨坊食品有限公司等4499家企业予以高新技术企业备案。
请你们按照《广东省2020年第二批高新技术企业名单》(详见附件）中的企业名称、高新技术企业证书编号和发证日期打印并颁发“高新技术企业证书”。
请你们认真贯彻党中央、国务院关于“放管服”的部暑要求，依法依规履行职责，不断改进服务，促进你省高新技术企业健康发展，为经济的高质量发展做出积极贡献。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/e74df6ed-fa9e-4d12-a031-502ccdca4166.PDF,VC,91440101MA59TC507X
浦发银行,ST南风：拟重大资产置换、发行股份及支付现金购买资产所涉及公司置出全部资产及负债项目资产评估报告,"北京中天华资产评估有限责任公司接受南风化工集团股份有限公司的委托，对南风化工集团股份有限公司拟重大资产置换、发行股份及支付现金购买资产所涉及南风化工集团股份有限公司置出的全部资产及负债于评估基准日2020年8月31日的市场价值进行了评估，为该经济行为提供价值参考依据。
股权分置将向社会流通股股东10送3.5股，股权分置完成后，南风化工股本总额45730万股，其中：有限售条件股份174508075股，无限售条件股份282791925股。
（1）南风化工集团股份有限公司100%控股子公司四川同庆南风有限责任公司拥有的采矿权为同乐芒硝矿采矿权。
（2）南风化工集团股份有限公司控股94%的子公司南风集团淮安元明粉有限公司拥有的采矿权为苏庄石盐、芒硝矿采矿权。
根据山西省国有资本运营有限公司晋国资运营函【2020】462号《关于南风化工重大资产重组可行性研究报告的预审核意见》及《南风化工集团股份有限公司第八届董事会第十六次会议》，南风化工集团股份有限公司拟重大资产置换、发行股份及支付现金购买资产所涉及的南风化工集团股份有限公司置出其拥有的全部资产及负债。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/2775f4e9-b29c-4ccb-95a3-bcd79c25c29d.PDF,VR,985002070689D612E0532B89170AB296
中信银行股份有限公司,荣盛石化：关于控股子公司浙江石油化工有限公司签署《银团贷款合同》的公告,"本次银团贷款有助于增强控股子公司浙江石油化工有限公司的资金流动性，符合其业务发展及项目建设的需要。
本次银团贷款不会对公司日常经营产生重大影响，不存在损害公司及全体股东利益的情形。",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/3638c9d6-b40e-47b6-907f-a8ea95e0161f.PDF,VC,91110000101690725E
中信银行股份有限公司,卫星石化：关于变更公司财务负责人的公告,"浙江卫星石化股份有限公司（以下简称“公司”）财务总监马孟君先生因个人原因，申请辞去公司财务总监（财务负责人）职务。
马孟君先生在辞去财务总监（财务负责人）职务后，不再担任公司任何职务。
董事会批准上述事项，马孟君先生辞去公司的高级管理职务不会对公司的正常生产经营情况产生影响。
董事会同意聘任郦珺女士（简历见附件）为公司财务负责人，任期自本次董事会决议通过之日起至第四届董事会任期届满之日止。
",2021/01/23 00:00,负面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/36372b7f-c34a-4e0c-862b-0a024434ab43.PDF,VC,91110000101690725E
维信诺科技股份有限公司,维信诺：关于召开2021年第二次临时股东大会的通知,\n维信诺科技股份有限公司于2021年1月22日召开第五届董事会第十二次会议，审议通过了《关于召开2021年第二次临时股东大会的议案》，决定于2021年2月8日（星期一）下午15:00召开2021年第二次临时股东大会；\n会议召开的日期、时间：现场会议召开时间为2021年2月8日（星期一）下午15:00；\n提案披露情况\n上述提案已经公司于2021年1月22日召开的第五届董事会第十二次会议审议通过，。会议地点：北京市朝阳区东三环北路辛2号迪阳大厦606单元。拟审议以下议案：《关于与参股公司2021年度日常关联交易预计的议案》，《关于召开2021年第二次临时股东大会的议案》。,2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/2cfbda51-0385-4253-883f-fa25bc4299d7.PDF,VC,914405007254810917
维信诺科技股份有限公司,维信诺：关于与实际控制人及其关联方2021年度日常关联交易预计的公告,"公司经2021年1月22日召开的第五届董事会第十二次会议以8票同意、0票反对、0票弃权、1票回避的表决结果审议通过了《关于与实际控制人及其关联方2021年度日常关联交易预计的议案》，公司董事长程涛先生因在华夏幸福基业控股股份公司担任董事对本议案回避表决，华夏幸福基业控股股份公司为公司实际控制人王文学先生的控股公司。
公司与上述关联方之间的交易，遵循客观公正、平等自愿、互惠互利的原则，关联交易价格的制定主要依据市场公允价格，并根据市场价格变化及时对关联交易价格作相应调整。
公司预计2021年度与关联方发生的日常关联交易符合公司正常生产经营需要，不会侵害公司和全体股东的利益。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/fdcabb48-c210-4dde-94c7-0125fb86b6ad.PDF,VC,914405007254810917
维信诺科技股份有限公司,维信诺：关于与参股公司2021年度日常关联交易预计的公告,"维信诺科技股份有限公司（以下简称“公司”）根据生产经营需要，2021年度拟与合肥维信诺科技有限公司（以下简称“合肥维信诺”）、广州国显科技有限公司（以下简称“广州国显”）发生总金额为139,425.59万元的日常关联交易，2020年度公司与上述关联方实际发生的同类日常关联交易总金额为12,426.91万元。
公司经2021年1月22日召开的第五届董事会第十二次会议以8票同意、0票反对、0票弃权、1票回避的表决结果审议通过了《关于与参股公司2021年度日常关联交易预计的议案》，公司董事刘祥伟先生因在此前十二月内曾担任合肥维信诺和广州国显董事职务对本议案回避表决。
广州国显的控股股东为广州新型显示科技投资合伙企业（有限合伙）。
公司与上述关联方之间的交易，遵循客观公正、平等自愿、互惠互利的原则，关联交易价格的制定主要依据市场公允价格，并根据市场价格变化及时对关联交易价格作相应调整。
合肥维信诺与广州国显分别为公司参与投资设立的第6代柔性AMOLED屏体生产线项目和模组生产线项目的运营主体，截至2020年底，两个项目均实现点亮投产。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/515a2b5a-eecb-424c-8702-9d70e73de6cd.PDF,VC,914405007254810917
完美世界股份有限公司,完美世界：北京市中伦律师事务所关于公司实施员工持股计划的法律意见书,"北京市中伦律师事务所（以下简称“本所”）接受完美世界股份有限公司(以下简称“完美世界”或“公司”)的委托，担任完美世界实施2021年员工持股计划（以下简称“本次员工持股计划”）相关事宜的专项法律顾问。
2021年1月12日，完美世界召开第四届董事会第三十次会议，审议通过了《完美世界股份有限公司2021年员工持股计划（草案）》（以下简称“《员工持股计划（草案）》”）。
1.本次员工持股计划的股票来源为公司回购股份，包括公司回购专用证券账户持有的前次已回购未使用的公司股份571,200股，以及公司于2021年1月12日召开的第四届董事会第三十次会议审议通过的公司股份回购方案中拟回购的部分股票。
2.以公司2021年1月11日收盘价29.69元/股测算，本次员工持股计划的总规模预计不超过7,307,474股，合计占公司目前股本总额的0.38%。
8.根据《员工持股计划（草案）》并经本所律师核查，本次员工持股计划持有的标的股票总数未超过完美世界股本总额的10%，单个员工所获股份权益对应的股票总数累计不超过完美世界股本总额的1%，符合《指导意见》第二部分第（六）款第2项关于员工持股计划规模的规定。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/1e3aeec8-7af3-436e-87c2-6b176611cf4d.PDF,VC,913300007044605152
完美世界,完美世界：北京市中伦律师事务所关于公司实施员工持股计划的法律意见书,"北京市中伦律师事务所（以下简称“本所”）接受完美世界股份有限公司(以下简称“完美世界”或“公司”)的委托，担任完美世界实施2021年员工持股计划（以下简称“本次员工持股计划”）相关事宜的专项法律顾问。
2021年1月12日，完美世界召开第四届董事会第三十次会议，审议通过了《完美世界股份有限公司2021年员工持股计划（草案）》（以下简称“《员工持股计划（草案）》”）。
1.本次员工持股计划的股票来源为公司回购股份，包括公司回购专用证券账户持有的前次已回购未使用的公司股份571,200股，以及公司于2021年1月12日召开的第四届董事会第三十次会议审议通过的公司股份回购方案中拟回购的部分股票。
2.以公司2021年1月11日收盘价29.69元/股测算，本次员工持股计划的总规模预计不超过7,307,474股，合计占公司目前股本总额的0.38%。
8.根据《员工持股计划（草案）》并经本所律师核查，本次员工持股计划持有的标的股票总数未超过完美世界股本总额的10%，单个员工所获股份权益对应的股票总数累计不超过完美世界股本总额的1%，符合《指导意见》第二部分第（六）款第2项关于员工持股计划规模的规定。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/1e3aeec8-7af3-436e-87c2-6b176611cf4d.PDF,VR,1698a8f9e9af41ffdc5ab0648699555d
浦发银行,ST南风：拟重大资产置换、发行股份及支付现金购买资产所涉及公司置出全部资产及负债项目资产评估报告,"北京中天华资产评估有限责任公司接受南风化工集团股份有限公司的委托，对南风化工集团股份有限公司拟重大资产置换、发行股份及支付现金购买资产所涉及南风化工集团股份有限公司置出的全部资产及负债于评估基准日2020年8月31日的市场价值进行了评估，为该经济行为提供价值参考依据。
股权分置将向社会流通股股东10送3.5股，股权分置完成后，南风化工股本总额45730万股，其中：有限售条件股份174508075股，无限售条件股份282791925股。
（1）南风化工集团股份有限公司100%控股子公司四川同庆南风有限责任公司拥有的采矿权为同乐芒硝矿采矿权。
（2）南风化工集团股份有限公司控股94%的子公司南风集团淮安元明粉有限公司拥有的采矿权为苏庄石盐、芒硝矿采矿权。
根据山西省国有资本运营有限公司晋国资运营函【2020】462号《关于南风化工重大资产重组可行性研究报告的预审核意见》及《南风化工集团股份有限公司第八届董事会第十六次会议》，南风化工集团股份有限公司拟重大资产置换、发行股份及支付现金购买资产所涉及的南风化工集团股份有限公司置出其拥有的全部资产及负债。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/2775f4e9-b29c-4ccb-95a3-bcd79c25c29d.PDF,VR,985002070687D612E0532B89170AB296
中信银行股份有限公司合肥徽州大道支行,ST南风：拟重大资产置换、发行股份及支付现金购买资产所涉及公司置出全部资产及负债项目资产评估报告,"北京中天华资产评估有限责任公司接受南风化工集团股份有限公司的委托，对南风化工集团股份有限公司拟重大资产置换、发行股份及支付现金购买资产所涉及南风化工集团股份有限公司置出的全部资产及负债于评估基准日2020年8月31日的市场价值进行了评估，为该经济行为提供价值参考依据。
股权分置将向社会流通股股东10送3.5股，股权分置完成后，南风化工股本总额45730万股，其中：有限售条件股份174508075股，无限售条件股份282791925股。
（1）南风化工集团股份有限公司100%控股子公司四川同庆南风有限责任公司拥有的采矿权为同乐芒硝矿采矿权。
（2）南风化工集团股份有限公司控股94%的子公司南风集团淮安元明粉有限公司拥有的采矿权为苏庄石盐、芒硝矿采矿权。
根据山西省国有资本运营有限公司晋国资运营函【2020】462号《关于南风化工重大资产重组可行性研究报告的预审核意见》及《南风化工集团股份有限公司第八届董事会第十六次会议》，南风化工集团股份有限公司拟重大资产置换、发行股份及支付现金购买资产所涉及的南风化工集团股份有限公司置出其拥有的全部资产及负债。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/2775f4e9-b29c-4ccb-95a3-bcd79c25c29d.PDF,VC,913401006836204197
平安银行股份有限公司合肥黄山路支行,荣盛石化：关于控股子公司浙江石油化工有限公司签署《银团贷款合同》的公告,"本次银团贷款有助于增强控股子公司浙江石油化工有限公司的资金流动性，符合其业务发展及项目建设的需要。
本次银团贷款不会对公司日常经营产生重大影响，不存在损害公司及全体股东利益的情形。",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/3638c9d6-b40e-47b6-907f-a8ea95e0161f.PDF,VC,91340104MA2R03417A
中信银行股份有限公司合肥徽州大道支行,荣盛石化：关于控股子公司浙江石油化工有限公司签署《银团贷款合同》的公告,"本次银团贷款有助于增强控股子公司浙江石油化工有限公司的资金流动性，符合其业务发展及项目建设的需要。
本次银团贷款不会对公司日常经营产生重大影响，不存在损害公司及全体股东利益的情形。",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/3638c9d6-b40e-47b6-907f-a8ea95e0161f.PDF,VC,913401006836204197
中国科学院沈阳科学仪器股份有限公司,中科信息：国泰君安证券股份有限公司关于公司本次交易方案部分调整事项构成重大调整之独立财务顾问核查意见,"中科院成都信息技术股份有限公司（以下简称“公司”、“上市公司”）拟通过发行股份及支付现金方式购买成都中科唯实仪器有限责任公司、中国科学院沈阳科学仪器股份有限公司、上海仝励实业有限公司及陈陵等32个股东（以下简称“交易对方”）合计持有的成都瑞拓科技股份有限公司100%股权；同时，公司拟非公开发行股份募集配套资金（以下合称“本次重组”、“本次交易”）。
2020年11月9日，公司召开第三届董事会第十二次会议审议通过了《关于发行股份及支付现金购买资产并募集配套资金暨关联交易的议案》等与本次交易相关的议案。
2021年1月22日，公司召开第三届董事会第十五次会议，审议通过了《关于本次交易方案部分调整事项构成重大调整的议案》等与本次交易相关的议案，对本次交易方案进行了调整。
2021年1月22日，公司召开第三届董事会第十五次会议、第三届监事会第十一次会议，审议通过了《关于本次交易方案部分调整事项构成重大调整的议案》等与本次交易相关的议案，同意上市公司对本次交易方案进行调整。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/76668600-b879-4135-8087-bf8a041603a5.PDF,VC,912101004105812660
中国科学院沈阳科学仪器股份有限公司,中科信息：国泰君安证券股份有限公司关于公司本次重组不构成重组上市之独立财务顾问核查意见,"本次交易完成后，上市公司的控股股东及实际控制人仍为国科控股。
",2021/01/23 00:00,负面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/d11df1fe-c6c8-4183-9cf7-985dc5ff5da5.PDF,VC,912101004105812660
中国科学院沈阳科学仪器股份有限公司,中科信息：国泰君安证券股份有限公司关于公司本次重组摊薄即期回报之独立财务顾问核查意见,,2021/01/23 00:00,正面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/ee6f9225-401c-4abd-a9ba-58665b7dbddb.PDF,VC,912101004105812660
中国科学院沈阳科学仪器股份有限公司,中科信息：关于公司第三届董事会第十五次会议相关议题的独立董事事前认可意见,"一、本次重组的交易对方中，成都中科唯实仪器有限责任公司、中国科学院沈阳科学仪器股份有限公司与公司系同一控制下关联企业，与公司存在关联关系。
因此，本次交易构成关联交易。
三、本次交易符合公司的发展战略，本次交易完成后，瑞拓科技将成为公司的全资子公司，瑞拓科技的相关烟草领域的市场资源价值和烟草检测技术可以为公司带来技术的发展和销售额的增长，并为将来进行资本运作预留空间，有利于加快打造出中国烟草信息化领域的领军企业；有利于公司的长远发展，符合公司全体股东的利益。
四、同意将本次交易的相关议案提交公司第三届董事会第十五次会议进行审议和表决，关联董事在审议涉及关联交易的议案时应回避表决。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/af37f9da-b7d6-404e-9d94-2db0f3abdb92.PDF,VC,912101004105812660
中国科学院沈阳科学仪器股份有限公司,中科信息：关于本次交易方案部分调整事项构成重大调整的公告,"中科院成都信息技术股份有限公司（以下简称“公司”、“上市公司”）拟通过发行股份及支付现金方式购买成都中科唯实仪器有限责任公司、中国科学院沈阳科学仪器股份有限公司、上海仝励实业有限公司及陈陵等32个股东（以下简称“交易对方”）合计持有的成都瑞拓科技股份有限公司100%股权；同时，公司拟非公开发行股份募集配套资金（以下合称“本次重组”、“本次交易”）。
本次交易方案尚需经公司股东大会审议通过后报深圳证券交易所审核通过并经中国证监会予以注册。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/b5b47b04-9041-4356-9b94-25f03b3e7b4c.PDF,VC,912101004105812660
中国科学院沈阳科学仪器股份有限公司,中科信息：发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）摘要,"本报告书摘要的目的仅为向公众提供有关本次发行股份及支付现金购买资产并募集配套资金的简要情况，并不包括报告书全文的各部分内容。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/ab97a289-4d06-4ec7-b684-f98777e8504c.PDF,VC,912101004105812660
中国科学院沈阳科学仪器股份有限公司,中科信息：国泰君安证券股份有限公司关于公司本次交易前12个月内购买、出售资产之独立财务顾问核查意见,,2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/fd4ee8ee-23aa-42b8-95a3-e42a1de8fc22.PDF,VC,912101004105812660
中国科学院沈阳科学仪器股份有限公司,中科信息：发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）,"本次募集配套资金拟采用询价方式向不超过35名特定投资者非公开发行股份募集配套资金不超过17,105.77万元。
本次上市公司拟向不超过35名特定投资者非公开发行股份募集配套融资，募集配套资金总额不超过17,105.77万元。
经中国证监会证监许可[2017]949号文核准，中科信息于2017年7月向社会公众公开发行人民币普通股（A股）股票2,500.00万股（每股面值1元），发行价格为每股人民币7.85元，募集资金总额为19,625.00万元。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/58be1a8d-96af-4c7e-8618-2cc5def4cb63.PDF,VC,912101004105812660
广州广电运通金融电子股份有限公司,广电运通：关于非公开发行申请发审委会议准备工作告知函回复的公告,"广州广电运通金融电子股份有限公司（以下简称“公司”）于2021年1月21日收到中国证券监督管理委员会（以下简称“中国证监会”）出具的《关于请做好广州广电运通金融电子股份有限公司非公开发行申请发审委会议准备工作的函》（以下简称“《告知函》”）。
根据中国证监会的要求，公司会同相关中介机构对《告知函》所涉及的问题进行了认真核查和落实，并按要求对有关问题进行了说明和答复，具体内容详见公司同日在巨潮资讯网（www.cninfo.com.cn）披露的《<关于请做好广州广电运通金融电子股份有限公司非公开申请发审委会议准备工作的函的回复》。
",2021/01/23 00:00,负面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/e813b44d-d74d-4f28-8b0c-243be8deb8bd.PDF,VC,914401017163404737
